|user_idh|post_idh|Self-direction|Stimulation|Hedonism|Achievement|Power|Security|Conformity|Tradition|Benevolence|Universalism
3623|f2aefb13454b0f02a7cf09af5b43533bc0dfbe13f38f3f004ee75f3b620d729d|533d19fca7fcac7d5fcc20ec627cd8137cf6f56194c888f92d6476de59f3c7cd|1,1,1,1,1|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3624|adc4e54045bb7d68a178b22076a8197f2e0d788c2d4f24d5f977df5cf4a9a89a|7af55a9ac37a4d269274c59e98f432c8849466bef140aefa62031e197653fbaf|0,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,1,0,0,0|0,0,0,0,0|1,0,0,1,0|0,0,0,0,0
3625|2b8a1f82cb94733aea480de01471b87b2ab104f5a99e1ebada5f952d4c216f4e|e94f4f7cce58732c86fde6a636c5c6801b065960e321abb932addb1eadc1ff15|0,0,1,1,1|1,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3626|f1202c2046b7bc0719832770257224c4a01f7077438bb2e6fd9663488c1f9729|24d060fc7816f0c9a8bcded95a50ca42d6dd57f7923e9285a33b0cfb343c5e11|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3627|53bc7e27c6ab69a9ce3c4a75b0559c1e3554c81606dd96a9a81458407db66964|e48a568145783b89673720700c79b622784cd77161ac1dd451eed2ca2e89b915|0,0,0,0,0|0,0,0,1,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3628|4e4c4aa5bdbc5a213a12e51271c682e041d4b75ccc61446b20dfb00c49118b9d|a120ba0d2fd8611c1afd54bd770e0b2b054126a1e011f9aa4fa267b81936e5e1|1,0,0,0,0|0,1,0,0,0|0,1,0,0,0|1,1,1,1,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|0,1,0,0,0|1,1,1,1,1|0,1,0,0,0
3629|1ad65b66fb9c908ebe6f84b39b6c803a4fecc2e021c6549c11af2f3ae33dc065|1ffdb0f3a29e9546467ac128269b00d1f480ed63fdeec09629bea39c5ff3a96a|0,0,0,0,0|0,0,0,0,0|0,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0
3630|d3b238af2e45121d9d5227cadf3fb7da4a56907409e1858118ed792662b7cd01|ecbc8564227c94bc803616f6136eae14cf0bf693639ed3e746e90d5ed1c2e877|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3631|de625e98931d7be18730d7e75200bc7a8399415547fc8b709e4baa475532713f|8a318cac5db4ac1423a93e4ee6cfc44404bfdcac430f395387a6dfc4732d9463|0,1,1,1,1|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1
3632|6455e76a8629ce3619ff63ca48aa1cdd50d8ca66e8004c8855639e9fec35009e|e94f4f7cce58732c86fde6a636c5c6801b065960e321abb932addb1eadc1ff15|0,0,1,1,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3633|c0378f53469eb92f6634a2a78dd2a3e3a132cb22dddd47284ba98162809dd2a8|814a0f3743d4ca79233eb73c35768dbe50c0e947273f0a74e6e4526c444201ab|1,1,0,1,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1
3634|80dc8cc920e11d1e63c82e59f5bc04077f43dd0a1145b009e0474b753f71c387|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|1,1,1,1,1|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0
3635|4eab5cfe0a229cfb6bb42fccbe9868b41f0c3ad52aad5aec8711b00c2c319dee|10196dd74feae3d4766588db49fb8b27a78d03cc09ac88444f135aef51d7af58|0,1,1,1,1|1,1,1,0,1|1,0,1,1,1|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0
3636|f1f2754680241d41ee2e9b1f5a1f36d1bd20d3f6d4c2f4c9cce719fb87f99293|6773477f9edf27e11564d916b12f170c9d714d1bdcd0b77ff020df28b2a22ceb|1,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0
3637|46a4c46f3be9cb59ee08c16a31c182d2b92be416b2306f78e74a7725f502c896|f9905a3db55f3f874da99491582a6c71c55ed4a3ad8c3d8ba22c73566b23d09a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3638|df381782c2fd1e264ba9be0f9bca60e695169e79a6086d10100048279eaa69f0|0387cc3de3c0eb266aa4c12086928e7071593123a23402be1bee284e3df73509|0,0,0,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,1,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0
3639|a109747a677ab9ad4cc764e19764e8b04eed436fc6a000573904b8a2fe939332|0cccf8e311d7b4f81d9ed2b804cb0713e7c0f6cc487a084505bca1f102f6c289|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|1,1,1,1,1|0,0,0,0,0
3640|590d6c6c8d611ed8e6fc42e3d2def62d4aa3430f3eb9e3439c4f12b5d0814f73|49eb21303553de417888c962412080335550943f11c18bbc6541b261462a92f5|1,1,1,1,1|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3641|a5b00f1b115dc7ddf0653db5d41e1790e0dfbcf5791130495b4364935e38dec9|e047c0954e26f33f2ebb63edd61d798d045b66a24c8c98d1545fb722c9a9dfb7|0,1,0,0,0|0,1,0,0,0|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3642|68d8906354d39f413d6f6faa5d69d089ecfa5623eb82dfb2e34a7bd804ebb340|552d728151a54751268403e00bf6aa3d0e03f76f069c5ebad69e4da835b127d0|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3643|e51816ef9ed9d0e400c1ec4720181214dba61d5a3d7bf6715c7c2294af11f9a2|0137a0f9b859dd6d5f862a6b5f2872c596aae74c18ff87c7d95e122b8fb00e09|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|1,1,1,0,1|1,1,1,1,1|0,0,0,0,0
3644|710fb77bed49d651268f2e4301ba6acbe46ebecb5d378089514168cfc610da48|8b02164824116a3ad346d3049e048feee1d6790a6707edb9ee1f78bf3e2f29b6|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3645|661c0b36b71bcf416ced0e01a9ad68051416acc65fd85d1be4733a597eca53b1|cabaffae1fd74c915a409929b139f1a0a1564374366fd77c7acb2b48ef22a264|0,0,1,0,0|0,1,1,0,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3646|3e9e7c79c86de283cd8c73de42ddaa64bf49131c52afb45ffa56612d3b9e1754|51ceda055469d5a0e52b062eee744f5f9229a962af5c7e820a2339f16361be41|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3647|df7cdf5ee5196bb511d8d4892ff13c355825f64608edf76d3432059e14e56a55|742ad2315c30b4ed64c412661160d7a10f36f532a7b95044c426f68bf2bc4dcb|0,0,1,1,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0
3648|8e6ead6f0f795b31f167f25d844ec4e1e2f23190ff1c4376b992476bc2265cc4|a310aea43d806604a8d7203c347268a62c66d7e48cd73042d1bd5d069d1c6747|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,1,0,0,0|0,0,0,0,1|1,1,1,1,0|0,0,0,0,0
3649|be47b3bcd35680c282ed1153423f5829b0fb70f6305044dec62d195e0bcc4a7a|1e1c46c6f746b1d2e2ad64d37968aa1aa7a81a68c8d838e735438fd9b4e06e3a|0,0,0,0,0|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,0|0,0,0,0,0|0,0,0,0,0
3650|4efe796649d43ada5ce9ab376b15542ff7de175c5cf934566b4bc254d32f5f95|18a05f34108aa79c0fc773b57c02ed63bb6a7ed26167471b81d0b7c447ea6cea|0,0,0,0,0|1,0,0,0,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3651|bb667d3b91c97a434f56520b4b7ae87827f90d944f7987d14acb6e248fb5cfbf|9d75dbf2c9a85148f384d25b8384e566cc8adda2792de89ea968bde69945ad16|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|1,0,0,0,1|1,1,1,1,1|0,0,0,0,0
3652|687b89f7b29ca0d9ff631697f52fdb4d3862b85d1bac340239dca253f7f7dce8|cabaffae1fd74c915a409929b139f1a0a1564374366fd77c7acb2b48ef22a264|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,0|0,0,1,1,0
3653|368f06035ec804b4d49d1b4e0615dfed932d692383c73e9b47883d9b0e51fe85|d463fad236b96bb9eecdf7d9e0ee2c27fbbb4bb0593eec097bb0043e5e218a4a|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,0|0,0,0,0,0
3654|a9b4a987af9cb4ff0ea5c4e4a4e9d6a4a7b2ea78cfcfebc641183f97e75d2cc0|e9df566adb1516b37771388b052b2051d7b919cbdeccfa6ed60115b096cbf8cf|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3655|63b42947f590fa5199a719c6df587ab7ef9929d0ab758cbafc56e1661cffec18|77ccade2f5bcba6f02e33ee142c7475e57b48c7b5cede2862a005efbffb5356f|0,0,0,0,0|0,0,1,1,1|1,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3656|8fe34a930aa43ef49689849afa7e4864b19e40d1e991d453d2a5987bc1f10b39|f33589b10579bf82e93bedaa491d0578d46dc7341152e280f5ec0ebc8fb2fd1f|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,1,0,0,0|1,1,1,1,1|0,0,0,1,0
3657|786e9182e2e91f02a4d3ea7f4638ff78222a67f74b3b4127a1115a95fed80121|333f86cbcd40bc299ff24044f9f49a0f4e1600f980083b54c3fc38533d5b518b|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,1,1,1,1|1,1,1,0,1
3658|39f25383f4478dabd5de14aa0926d34d292344e97dd4ab0b34a47427f7df96aa|8b245a04c138105e7c29403b3d9d101973aab9aa9c1db618f2ece51fb92f4270|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3659|724e7aec7674d70192dea001b95275693be4fb36111d21e0c3d1ab77ec3adb1e|794dac129bd5237d92162b28ebfad52c52b1d5f45a9b327348658497015fe153|0,1,1,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3660|a8f2cd829c9fdfb8c6ffcd4dc2c7b18ab69ca869465c5612aee66b7e40940dc7|878604ad0ec3e2723a1e164b88a759958d9a62f78917943a0cb99b77beada3a9|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,1|0,0,0,0,0|0,0,0,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,1,0
3661|7e012e70d1cf74e9b4815ae8673a5a8ee0e8bd161abca29064ede8646775ba16|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,1,1,1|1,0,1,0,0|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0
3662|053dbf6284837d5af1b702a5e4c51099a294c70d26d27f408bb14503bccdc075|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3663|7115422bba68d7eeb25ea763a23c1f1ec7ec671a6f5bb0d9fca83fe651093494|ff502bb141f32b3493341fae8996e7eabf51e3c116ac0464fa1c88d93342a138|0,0,0,1,0|0,0,0,1,0|0,0,0,0,0|1,0,1,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|1,0,1,0,0|1,1,1,1,1|0,0,0,0,0
3664|928a765d3eb4dd8216b4a53a93bb799d40d0ada33d8324440f287bf16f108906|c4be15fc552ed20b1be5ceb46da3d850e0f5fd9eac1e2dff08048d624cf68965|0,0,0,0,0|1,1,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0
3665|92ab4d9f50661b699cea9ed22451ec9ae900410c0e6ba54d9d8c2082c282b42b|3f26e05ad9a49f60b7e0cc328ee31d3a09385839e2e301ce73be3c83cf913faa|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3666|73654d25c534fc2da7c712967c1b0c4ff7f7935dd9a4c43528dbddafcf5e8059|243452d1370df52df544f1c0124afa7d1f472c54e53e58102e50df399daaab48|0,0,0,0,0|0,0,1,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3667|9e8da5cb0c70defd8bb44d368013b908a4f7bd36611201c89d58352e548bfec4|7af55a9ac37a4d269274c59e98f432c8849466bef140aefa62031e197653fbaf|1,1,1,1,0|1,1,1,1,1|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3668|298255dfca465d5f8e2619163a84cc1bec63bfb288a114f55af7f048dc6aab83|7faa989d2b47772a287a370670f0111ba8dacc5e4a4875c53c6ca1e82d29b683|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,1|0,0,0,0,0
3669|6ab7b6da323090a8d73c47724721feb27defba7c974b82260b1e4c855009588a|f9c49f634dfb04626b09e3000f738ea5d5ac2cab28fc0f22162f9b260856cae5|1,1,1,1,1|0,1,1,1,1|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|1,0,1,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3670|39cbdef933ffebac7244838d73845262c5600c4bbbb372b823a52777fb66a060|f9905a3db55f3f874da99491582a6c71c55ed4a3ad8c3d8ba22c73566b23d09a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3671|d4ee69b3dea42546d8a696f072e97f9d290e3e8373b9e882a53f3fbff2409db8|b4802692fcca0a0d2579556b23f1d9c73805e54dd40f3d8e112d746faf033bdc|1,1,1,1,0|1,1,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3672|e2518193dcd39854c169fcdca981d10915a76677e090e2f70d2230a0bf91416d|b42e019dc570b263cf1a44953b212ea92f963adbb3467d67a9704eac9f78f4b9|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3673|f7f319e256db9619b45fb1af8d2a389e8bdbe61115032ce967f31aa92833ee40|6508cafca9334266c416359ca55c60cb784f445114aa1f2867286c3a137800c3|1,1,1,1,1|1,1,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3674|d74bae6f2b9bac989a9d2244b6f18998225bdd0068d0b5b1b079ef4d379fb712|de1757d54ac046ce55039ac60a6ef6cc7c18b1ea7d5b1763dc14349270f41278|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0
3675|7096a503233367b22956dbc0df3240d3e93b298765dbfdc90d60710466aad1bb|0cc3974c1fc097589936028af9b1bd1cf20e1448ba25580d570e1453e5aec933|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3676|ecc45dd3cb32b8e642791520030cd261c4ad3838f518998d102669f9cb43452b|7005870dbdb105222b281044a83d0ebadcd738dbc8ea1f4cacf9eb0b9ff29ead|0,0,0,0,0|0,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3677|f1a6fb368dc089ebc7cda5e06cb30f10e48ff114a5b50cf12b5cfa3cb829a54b|fb6f6926a59df89bcc26457de33d0b71f07a8a679c36b2e040d511cbedd016f5|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,1,1,1|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0
3678|fdb6a988382441f5bfe74e82de1dcc672f3f522f0611475e169158631ba448ed|c4be15fc552ed20b1be5ceb46da3d850e0f5fd9eac1e2dff08048d624cf68965|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0|0,0,0,0,0|1,1,1,1,0|0,0,0,1,0
3679|4628c58cf08a485ddd431dae2a83235dc3e36c95240652eef3957a59eae56e96|cb1b1f5f059eb1db4bcd7edf27beefee25fc7d0a4471faa0048df947c73dd143|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|1,1,0,1,1|0,0,0,0,0|1,1,1,1,1
3680|b0e5e91cbf28be49a987fedb78755dc17aa11cce0bc80ded24a4d0b4529fab8c|68f5892e5748c660b42444a2773f85795ec0c9fce942e0875ab4ae6a5c782a65|0,1,0,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,0|0,0,0,0,0
3681|f4b5f27f72e76eef2362344a6dc138116b0d3fb0c4ef3f468d6d89714f8fd355|5543f2c67d5cf9f09e0d91b6deb098ab6adb192a744c5beb4ca388340a6d0a84|1,1,1,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3682|cd8083641b3f1ad2ae2e278d9928cea55de78fb2c531b806b28075b07f7b1a3d|18a05f34108aa79c0fc773b57c02ed63bb6a7ed26167471b81d0b7c447ea6cea|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,1|0,0,0,0,0|0,0,1,0,0|1,1,1,1,1|0,0,0,1,0
3683|b57acaed805fe83cecd9aca54af1e6be78d063c315cbdc2de1bce820157bb881|42b8ce3d9fb54c82126d6f47ff6e7e6e39ffc0be5dfd45c7e4e817c5c84379fe|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3684|de6e0f3f3fb506977145fed6648d9577740e4f59f0d59127541d3019f7a84c44|c29f7f665f7aec35ed13df949a4ba6f60dbe62f7a8513441cc0643c5e2e8ae7a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,1|1,1,1,1,1|0,0,0,0,0
3685|6d5bd9239247f5e1302d56033369a472492cac10dd067060463c6f50bb231512|0961f89984ef4fac99b756ff3551182d01a641f18a2c1be7833fd25a0ad6a31b|0,0,1,0,0|0,0,1,0,0|0,0,0,0,1|0,0,0,0,0|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,0,1|1,0,0,1,0|0,0,0,0,0
3686|731b75793c8ffad2ca0128d1e551e99396a0e1e9fc563b75f6080ae926f0f11d|da1bb74b5808815d61313ae0e8c9beed1e4256a771c61b97de05e38b98f9d1f3|1,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|1,1,1,0,1|0,0,0,0,0|0,0,0,0,0|1,0,0,0,0
3687|cdcfef30f33840bc18599409e942223c8fbe033400037f6263214b5d948a06c9|a9e0cf029b39c7621a8d8a2bdfbefe895647e253d7b1929595103fd134153714|1,1,1,1,1|1,0,1,1,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3688|fb69f8da0973d115da06af7b0f3fa42c95423878f2940dc25ebdfe962efdae87|e39b0136087711eb7759f257e4f440aaef209f0658faed013d202b66e6b0d75c|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3689|d3cd4b044446fc1bc2c4a8b2ac211e431ff9114b735a7414d55ae43cb04426dd|a3204657a536566a3469854104bdcc65f917ff58b9826398b466f52b0a29846d|1,1,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,0,0,0,1|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0
3690|9a7617187c5b33623bbfd250d6296ee019c1d09e49d3a744b857e6a84e4d5949|9c6723265fd7444fb41dbc81b6f10faecba3b990ac627cd510bb5079769008c3|0,1,1,0,1|0,1,1,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,1,0,1,0|0,0,0,0,0|1,1,1,1,1
3691|5f7da26789d31b53edf0b914abaccaaff6f78d8f19bf68c7302f555893dc2e54|18a05f34108aa79c0fc773b57c02ed63bb6a7ed26167471b81d0b7c447ea6cea|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,1,0,0|1,1,1,1,0|1,1,1,1,1|0,1,0,1,0
3692|7864e209e7af642094cf46b42e8a233c1e89d8961bf127af6e879d5dd141c9c4|584437ffea80186bad772127ac8ed52771ad3ef414830c05eee318109821646a|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,1,0|0,0,0,0,0|1,1,1,1,1|0,0,0,0,0
3693|30ba9f374559eb46a6e0b57c6c728b53c46da1a07553c5567f6d1811de4a9dba|332c738ff30d2b8536a6c373348c26009d5191d3a5ba26ae17b2037323ea3709|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,1,1|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,0,1|0,1,1,0,0|0,1,0,0,0
3694|b897585ed72116da8c488e8124737e5e6e2bd4661c9b2d4d146deaff3ed21821|0cccf8e311d7b4f81d9ed2b804cb0713e7c0f6cc487a084505bca1f102f6c289|1,1,1,1,0|0,1,1,0,0|0,0,0,0,0|1,1,1,1,1|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0
3695|0cb9d4bb2421864aaf31b6ccee62b30832e78ca3804ffde91c48b59e44140c84|511f82f5c1c4a50804ba5835020bf8dd0b951a99ec2e40f6659d6ae6a2193812|0,0,0,1,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|1,1,1,1,1|0,1,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,0,0,0|0,0,1,0,0
